EQ,CINEVISTA,17.24,1.11,99.02,0.04,0.01
EQ,CIPLA,1540.0,1.65,124363.18,6.52,99.78
EQ,CLEAN,1577.0,-0.85,16757.42,1.78,28.57
EQ,CLEDUCATE,87.98,3.06,475.96,0.42,0.37
ST,CLOUD,24.45,1.24,107.38,0.85,0.21
EQ,CLSEL,225.45,2.2,1166.33,0.85,1.92
SM,CLSL,43.55,-1.25,74.64,0.3,0.13
ST,CMMIPL,2.25,0.0,3.53,0.09,0.0
SM,CMNL,68.0,0.15,164.12,0.14,0.09
SM,CMRSL,146.4,4.68,42.87,0.02,0.03
EQ,CMSINFO,549.4,2.42,8942.16,1.84,10.11
EQ,COALINDIA,509.65,0.56,314083.45,28.52,146.03
EQ,COASTCORP,283.0,-0.96,379.09,0.21,0.59
EQ,COCHINSHIP,2310.0,-4.19,60771.66,16.7,394.81
EQ,COFFEEDAY,49.9,1.96,1054.15,6.31,3.16
EQ,COFORGE,6001.25,1.77,40019.56,1.87,113.06
EQ,COLPAL,3404.55,1.08,92598.87,1.81,61.31
SM,COMMITTED,52.15,-0.19,56.37,0.06,0.03
EQ,COMMOIETF,93.05,0.22,37.37,0.59,0.55
BZ,COMPINFO,3.59,4.97,30.79,0.07,0.0
EQ,COMPUSOFT,29.35,1.77,232.23,0.44,0.13
EQ,COMSYN,66.89,2.23,267.24,0.25,0.17
EQ,CONCOR,995.4,1.75,60649.16,5.69,56.87
EQ,CONCORDBIO,1554.55,0.71,16263.11,0.07,1.08
EQ,CONFIPET,85.82,2.19,2724.91,6.0,5.12
EQ,CONS,118.23,-9.19,1.66,0.13,0.16
EQ,CONSOFINVT,197.0,-1.39,636.83,0.11,0.21
EQ,CONSUMBEES,128.3,0.51,85.13,0.34,0.44
EQ,CONSUMIETF,119.11,0.6,45.71,0.38,0.45
ST,CONTI,46.5,-4.02,46.51,0.2,0.09
EQ,CONTROLPR,834.95,1.13,1335.44,0.08,0.69
SM,COOLCAPS,345.0,1.47,398.82,0.01,0.03
EQ,CORALFINAC,52.17,0.6,210.26,0.18,0.09
BE,CORDSCABLE,223.0,-1.47,288.29,0.19,0.43
EQ,COROMANDEL,1649.9,2.25,48589.65,1.37,22.47
EQ,COSMOFIRST,864.1,4.57,2268.24,0.64,5.51
EQ,COUNCODOS,7.78,2.23,60.37,0.77,0.06
EQ,CPSEETF,100.9,0.75,45268.29,85.87,86.79
EQ,CRAFTSMAN,5265.0,1.58,12559.96,0.63,33.16
SM,CRAYONS,126.0,4.13,307.82,0.16,0.2
EQ,CREATIVE,698.2,2.08,985.42,0.06,0.39
BE,CREATIVEYE,6.22,-2.05,12.48,0.0,0.0
EQ,CREDITACC,1305.35,2.08,20812.92,0.8,10.39
EQ,CREST,412.85,-0.4,1174.55,0.36,1.51
EQ,CRISIL,4251.6,0.82,31091.8,0.06,2.73
EQ,CROMPTON,424.3,-0.98,27299.01,13.56,58.31
BE,CROWN,271.3,-1.99,304.49,0.03,0.07
EQ,CSBBANK,329.05,-0.38,5708.55,0.82,2.69
EQ,CSLFINANCE,432.0,-0.51,984.21,0.26,1.15
BE,CTE,109.0,0.73,213.98,0.07,0.07
EQ,CUB,164.82,1.42,12207.75,12.49,20.45
BE,CUBEXTUB,114.28,-2.01,163.64,0.01,0.01
EQ,CUMMINSIND,3550.25,1.5,98412.93,6.03,213.65
BE,CUPID,91.27,4.99,2449.28,2.15,1.95
EQ,CYBERMEDIA,31.14,0.0,48.79,0.5,0.16
EQ,CYBERTECH,177.07,3.21,551.23,1.08,1.91
EQ,CYIENT,1733.35,1.78,19227.26,3.75,64.71
EQ,CYIENTDLM,773.8,3.07,6136.71,1.53,11.7
EQ,DABUR,633.35,-0.1,112249.34,7.98,50.72
EQ,DALBHARAT,1777.65,1.2,33339.4,0.88,15.72
EQ,DALMIASUG,381.75,0.3,3089.86,0.33,1.27
EQ,DAMODARIND,49.48,3.67,115.29,0.07,0.03
EQ,DANGEE,7.19,1.84,110.71,0.43,0.03
EQ,DATAMATICS,569.5,3.85,3361.74,0.56,3.17
EQ,DATAPATTNS,2977.25,0.48,16667.83,1.22,36.61
EQ,DAVANGERE,7.31,1.39,687.76,26.0,1.91
EQ,DBCORP,319.0,-0.72,5683.22,1.15,3.73
EQ,DBL,509.2,1.23,7445.27,1.38,7.03
EQ,DBOL,127.55,0.91,846.77,0.39,0.5
EQ,DBREALTY,205.12,2.87,11045.0,15.2,31.14
EQ,DBSTOCKBRO,47.19,1.07,165.16,0.09,0.04
EQ,DCAL,193.35,1.27,3031.4,7.59,14.88
EQ,DCBBANK,119.12,0.08,3731.32,10.16,12.21
ST,DCG,125.05,-2.3,226.96,0.23,0.29
BE,DCI,393.0,-1.42,510.9,0.07,0.26
EQ,DCM,106.89,2.57,199.65,0.79,0.84
EQ,DCMFINSERV,5.8,0.35,10.89,0.1,0.01
BE,DCMNVL,228.11,1.34,426.06,0.46,1.07
EQ,DCMSHRIRAM,1102.4,5.18,17191.08,2.55,28.29
EQ,DCMSRIND,209.58,0.75,1823.18,0.76,1.6
EQ,DCW,69.1,5.32,2039.52,25.53,17.51
BE,DCXINDIA,356.75,-0.24,3973.71,1.2,4.32
EQ,DECCANCE,680.4,2.68,953.07,0.25,1.71
EQ,DEEDEV,359.25,1.45,2480.77,1.37,4.96
SM,DEEM,116.55,2.24,97.17,0.05,0.06
EQ,DEEPAKFERT,987.85,6.13,12470.4,22.41,218.88
EQ,DEEPAKNTR,3041.65,2.99,41485.99,10.56,318.2
EQ,DEEPENR,170.62,2.3,545.98,0.13,0.22
EQ,DEEPINDS,313.65,-1.1,2007.36,2.2,7.01
SM,DELAPLEX,239.0,1.19,217.73,0.02,0.04
EQ,DELHIVERY,414.8,2.14,30662.0,34.39,142.27
BE,DELPHIFX,210.55,-5.0,234.3,0.04,0.09
EQ,DELTACORP,128.93,1.62,3452.37,5.33,6.88
EQ,DELTAMAGNT,90.0,1.81,97.66,0.08,0.08
EQ,DEN,52.51,1.53,2505.9,8.89,4.68
EQ,DENORA,1598.35,0.65,848.51,0.07,1.1
SM,DENTALKART,573.9,4.66,919.17,0.02,0.13
EQ,DEVIT,123.56,-0.14,277.82,0.33,0.42
EQ,DEVYANI,176.99,-2.36,21349.31,25.7,45.6
BE,DGCONTENT,31.05,-0.06,180.67,0.08,0.03
EQ,DHAMPURSUG,201.75,1.19,1319.19,1.74,3.52
EQ,DHANBANK,43.11,-0.92,1090.74,10.41,4.52
EQ,DHANI,53.13,7.2,3204.98,44.57,23.39
EQ,DHANUKA,1799.85,2.09,8203.41,0.52,9.34
EQ,DHARMAJ,322.3,1.54,1089.29,0.64,2.05
BE,DHRUV,122.0,0.39,193.84,0.02,0.03
EQ,DHUNINV,1431.85,1.69,873.02,0.01,0.18
BE,DIACABS,1580.0,2.71,8326.14,0.15,2.34
EQ,DIAMINESQ,574.15,-0.01,561.75,0.06,0.34
EQ,DIAMONDYD,869.65,2.06,2076.15,0.07,0.59
EQ,DICIND,690.15,9.43,633.49,1.98,13.62
BE,DIGIDRIVE,36.07,-0.03,139.09,0.09,0.03
ST,DIGIKORE,457.0,-1.49,289.41,0.03,0.15
BE,DIGISPICE,38.49,-0.1,894.75,0.83,0.32
BE,DIGJAMLMTD,79.49,0.21,158.98,0.0,0.0
EQ,DIL,7.24,0.84,117.82,4.46,0.32
EQ,DISHTV,15.1,1.34,2780.3,63.96,9.7
EQ,DIVGIITTS,642.55,-0.69,1965.11,0.2,1.28
EQ,DIVISLAB,4916.1,1.85,130507.01,2.13,104.71
EQ,DIVOPPBEES,83.76,0.42,62.72,0.61,0.51
EQ,DIXON,11375.85,2.1,68067.51,2.32,265.71
BE,DJML,314.85,0.03,340.91,0.03,0.1
EQ,DLF,832.25,2.73,206008.09,33.94,283.22
EQ,DLINKINDIA,580.65,3.54,2061.59,0.91,5.3
EQ,DMART,5015.5,4.11,326375.17,3.56,177.04
EQ,DMCC,287.65,1.97,717.4,0.09,0.27
EQ,DNAMEDIA,6.74,4.98,79.34,4.37,0.29
EQ,DODLA,1171.95,-0.71,7070.12,0.47,5.52
EQ,DOLATALGO,148.0,4.91,2604.8,8.88,12.96
EQ,DOLLAR,534.95,8.64,3034.03,2.6,13.64
SM,DOLLEX,37.0,2.78,92.38,0.04,0.01
BE,DOLPHIN,677.0,1.04,2708.31,0.01,0.09
EQ,DOMS,2401.0,4.73,14571.01,0.82,19.49
EQ,DONEAR,145.78,6.74,758.06,4.97,7.12
EQ,DPABHUSHAN,1228.6,1.46,2734.23,0.05,0.58
SM,DPEL,86.6,3.22,185.9,0.21,0.18
EQ,DPSCLTD,20.48,0.49,1994.32,8.23,1.7
EQ,DPWIRES,439.25,0.69,680.86,0.1,0.42
BE,DRCSYSTEMS,25.71,-2.02,340.57,0.12,0.03
EQ,DREAMFOLKS,454.95,0.86,2412.41,0.33,1.52
BE,DREDGECORP,1049.85,-1.95,2939.58,0.36,3.75
ST,DRONE,296.1,-3.31,719.52,0.93,2.8
EQ,DRREDDY,6880.5,1.0,114784.28,1.16,79.9
EQ,DSSL,1244.95,1.48,1582.72,0.16,1.95
EQ,DTIL,215.99,0.9,226.95,0.01,0.03
SM,DTL,165.0,1.01,136.3,0.13,0.22
ST,DUCOL,126.3,0.84,183.64,0.01,0.01
EQ,DUCON,7.83,0.64,203.53,0.89,0.07
SM,DURLAX,68.8,2.61,114.4,0.92,0.63
EQ,DVL,419.9,0.68,1470.69,0.46,1.93
EQ,DWARKESH,69.61,1.06,1289.88,4.65,3.24
EQ,DYCL,538.4,1.37,1304.51,0.26,1.42
EQ,DYNAMATECH,6705.0,0.03,4553.66,0.04,2.62
SM,DYNAMIC,270.05,-1.62,371.22,0.49,1.35
BE,DYNPRO,367.0,1.7,441.44,0.02,0.08
BE,E2E,1600.0,-3.15,2318.45,0.21,3.41
EQ,EASEMYTRIP,39.8,0.35,7052.72,108.99,43.51
EQ,EBBETF0425,1231.89,0.4,11910.79,0.01,0.06
EQ,EBBETF0430,1397.93,-0.01,19264.34,0.02,0.24
EQ,EBBETF0431,1255.0,0.13,13933.02,0.01,0.09
EQ,EBBETF0433,1138.0,0.39,5788.99,0.0,0.06
EQ,ECLERX,2462.95,1.78,12074.7,0.26,6.47
EQ,EDELWEISS,64.06,0.72,6047.01,19.67,12.75
SM,EFACTOR,204.45,-1.11,267.59,0.06,0.13
SM,EFFWA,356.15,5.0,824.39,0.64,2.28
SM,EFORCE,70.0,0.79,163.8,0.14,0.1
EQ,EGOLD,71.2,-0.28,51.6,0.0,0.0
EQ,EICHERMOT,4689.4,0.29,128494.49,2.56,120.27
EQ,EIDPARRY,766.2,1.9,13601.4,1.98,15.27
EQ,EIFFL,149.62,1.07,371.06,0.06,0.09
EQ,EIHAHOTELS,879.05,0.17,2678.3,0.61,5.39
EQ,EIHOTEL,412.25,-0.51,25780.64,3.17,13.05
BE,EIMCOELECO,2980.0,0.78,1718.98,0.03,0.81
EQ,EKC,166.27,1.19,1865.68,4.39,7.34
EQ,ELDEHSG,935.35,-0.87,919.73,0.01,0.11
EQ,ELECON,587.6,2.62,13185.74,2.95,17.29
EQ,ELECTCAST,204.87,3.71,12181.68,19.49,40.13
BE,ELECTHERM,893.95,2.0,1139.14,0.05,0.44
EQ,ELGIEQUIP,635.45,-0.77,20137.98,0.74,4.81
BE,ELGIRUBCO,86.43,-2.01,432.58,0.19,0.17
EQ,ELIN,198.93,4.24,987.87,1.48,2.88
EQ,EMAMILTD,759.4,1.29,33147.81,6.57,50.51
EQ,EMAMIPAP,132.95,-0.62,804.33,0.56,0.75
EQ,EMAMIREAL,92.66,3.73,350.66,0.09,0.09
RR,EMBASSY,368.4,0.66,34920.41,2.07,7.62
EQ,EMBDL,130.73,4.71,8320.58,30.55,39.59
EQ,EMCURE,1245.5,-0.36,23552.2,0.31,3.85
EQ,EMIL,210.86,1.86,8112.81,1.1,2.33
BE,EMKAY,174.75,1.1,433.21,0.07,0.12
EQ,EMMBI,107.26,3.14,189.75,0.41,0.44
SM,EMMIL,356.2,0.78,403.45,0.04,0.15
EQ,EMSLIMITED,823.55,2.7,4573.24,5.01,41.49
EQ,EMUDHRA,843.45,0.76,6984.75,0.51,4.31
EQ,ENDURANCE,2482.3,1.99,34916.74,0.23,5.69
EQ,ENERGYDEV,30.25,-3.14,143.69,4.0,1.26
ST,ENFUSE,196.9,4.26,174.21,0.12,0.23
EQ,ENGINERSIN,238.95,0.27,13430.0,23.77,57.55
EQ,ENIL,221.7,2.12,1056.85,0.31,0.68
SM,ENSER,222.5,-3.95,193.93,0.5,1.11
EQ,ENTERO,1215.1,0.02,5284.93,0.09,1.15
EQ,EPACK,248.55,3.13,2381.08,3.48,8.62
EQ,EPIGRAL,1778.65,1.26,7390.32,0.53,9.43
EQ,EPL,214.96,3.04,6845.1,2.77,5.9
EQ,EQUAL50ADD,319.42,-0.39,233.23,0.06,0.21
BE,EQUIPPP,23.09,-1.87,238.05,0.06,0.01
EQ,EQUITASBNK,79.95,-0.77,9087.49,18.84,15.15
EQ,ERIS,1120.5,3.86,15247.2,0.47,5.27
EQ,EROSMEDIA,18.97,1.93,181.95,1.71,0.32
EQ,ESABINDIA,6319.1,2.4,9727.0,0.02,1.38
EQ,ESAFSFB,50.04,0.44,2575.96,4.57,2.29
ST,ESCONET,283.0,-3.21,349.79,0.18,0.53
EQ,ESCORTS,3799.4,0.95,41982.71,1.88,72.0
SM,ESFL,153.7,-0.55,318.15,0.11,0.17
EQ,ESG,40.82,0.74,129.15,0.07,0.03
EQ,ESILVER,81.73,-1.35,50.32,0.02,0.02
ST,ESPRIT,97.25,-4.94,213.42,6.88,7.05
BE,ESSARSHPNG,50.5,4.55,1045.23,3.57,1.8
BE,ESSENTIA,3.95,0.77,421.74,47.69,1.91
EQ,ESTER,146.01,4.96,1371.82,2.87,4.17
EQ,ETHOSLTD,2985.0,0.77,7307.41,0.21,6.48
SM,EUROBOND,195.0,1.04,477.75,0.01,0.02
EQ,EUROTEXIND,15.06,3.79,13.18,0.01,0.0
EQ,EVEREADY,408.7,2.7,2970.73,2.85,11.77
EQ,EVERESTIND,1056.95,-0.44,1669.43,0.16,1.66
EQ,EVINDIA,32.15,0.88,113.76,4.03,1.3
BE,EXCEL,0.81,2.53,114.27,34.37,0.28
EQ,EXCELINDUS,1294.9,2.57,1627.78,0.15,1.99
BE,EXICOM,405.0,-3.97,4893.39,3.32,13.53
EQ,EXIDEIND,491.4,1.25,41769.0,16.62,82.48
EQ,EXPLEOSOL,1303.95,1.31,2023.7,0.13,1.65
EQ,EXXARO,86.78,0.97,388.26,0.23,0.2
EQ,FACT,957.2,2.41,61937.73,1.67,16.03
EQ,FAIRCHEMOR,1429.65,2.3,1861.53,0.39,5.51
SM,FALCONTECH,58.0,0.0,31.07,0.01,0.01
EQ,FAZE3Q,537.65,3.62,1307.51,1.38,7.56
EQ,FCL,369.2,3.26,4089.44,1.64,5.97
EQ,FCSSOFT,3.73,3.32,637.66,35.6,1.32
EQ,FDC,500.95,1.79,8155.97,0.75,3.75
EQ,FEDERALBNK,193.39,0.28,47340.74,25.62,49.65
EQ,FEDFINA,121.19,-0.44,4494.24,2.9,3.52
BZ,FEL,0.76,-1.3,34.57,0.69,0.01
BE,FELDVR,5.05,-4.9,19.88,0.13,0.01
SM,FELIX,283.05,-0.07,372.82,0.03,0.09
BE,FIBERWEB,53.81,-4.71,154.93,0.98,0.54
SM,FIDEL,110.0,-3.8,151.26,0.04,0.04
EQ,FIEMIND,1290.0,0.17,3395.24,0.32,4.15
EQ,FILATEX,63.4,2.76,2814.04,57.64,36.69
EQ,FILATFASH,6.58,-0.6,1096.76,59.16,3.94
EQ,FINCABLES,1503.6,3.28,22995.96,0.62,9.19
EQ,FINEORG,5209.95,0.29,15973.69,0.16,8.61
EQ,FINIETF,24.92,-0.24,85.64,1.69,0.43
EQ,FINOPB,356.8,4.16,2969.09,4.22,14.93
EQ,FINPIPE,298.2,3.31,18502.62,1.98,5.88
EQ,FIVESTAR,726.65,-0.08,21251.79,1.36,9.91
EQ,FLAIR,305.9,0.62,3224.04,0.19,0.57
BE,FLEXITUFF,72.83,-2.0,195.79,0.03,0.02
BZ,FLFL,2.27,0.44,45.8,0.75,0.02
EQ,FLUOROCHEM,3268.65,1.89,35906.12,0.32,10.6
EQ,FMCGIETF,64.93,0.65,316.3,2.02,1.31
EQ,FMGOETZE,416.15,0.19,2315.13,0.71,2.96
EQ,FMNL,6.27,-0.79,36.08,0.37,0.02
EQ,FOCUS,114.0,0.6,755.6,1.52,1.75
EQ,FOODSIN,148.95,0.98,871.32,1.61,2.39
EQ,FORCEMOT,8625.0,1.2,11240.89,0.11,9.11
EQ,FORTIS,495.0,-1.36,37370.43,4.97,25.01
EQ,FOSECOIND,5208.2,4.76,3326.2,0.11,5.58
SM,FROG,334.5,0.83,516.32,0.18,0.62
EQ,FSL,307.25,11.5,21415.04,267.34,818.9
EQ,FUSION,437.75,0.83,4422.32,0.75,3.27
EQ,GABRIEL,483.4,2.94,6943.75,4.2,20.61
BE,GACMDVR-RE,0.38,0.0,2.25,6.83,0.03
EQ,GAEL,131.54,0.8,6033.35,4.53,5.95
EQ,GAIL,228.9,1.93,150504.03,61.29,140.12
EQ,GALAXYSURF,2840.25,1.22,10070.04,0.06,1.65
BE,GALLANTT,303.35,0.15,7319.26,0.26,0.78
EQ,GANDHAR,204.0,0.88,1996.54,0.68,1.39
EQ,GANDHITUBE,818.95,2.06,1057.97,0.01,0.08
EQ,GANECOS,1568.65,2.08,3976.05,0.21,3.24
EQ,GANESHBE,162.35,0.93,1168.75,1.49,2.41
EQ,GANESHHOUC,869.85,1.55,7253.43,0.4,3.51
BE,GANGAFORGE,7.35,2.8,99.08,1.33,0.1
EQ,GANGESSECU,166.05,0.73,166.11,0.02,0.03
EQ,GARFIBRES,3671.95,2.67,7289.98,0.09,3.12
EQ,GATECH,1.2,1.69,40.83,13.55,0.16
BE,GATECH-RE,0.05,0.0,1.7,97.24,0.05
BE,GATECHDVR,2.18,-2.24,12.89,0.14,0.0
EQ,GATEWAY,104.36,1.45,5214.28,3.45,3.59
EQ,GEECEE,368.9,2.08,771.43,0.1,0.36
EQ,GEEKAYWIRE,94.64,2.14,494.59,0.97,0.92
BE,GENCON,51.0,0.57,270.48,0.68,0.35
EQ,GENESYS,666.0,0.35,2637.27,0.76,5.11
EQ,GENSOL,940.55,-1.28,3562.14,1.67,15.94
EQ,GENUSPAPER,24.86,1.39,639.22,33.97,8.6
EQ,GENUSPOWER,370.0,1.55,11238.92,10.57,39.65
EQ,GEOJITFSL,104.55,1.02,2500.26,3.95,4.15
BE,GEPIL,466.0,-0.43,3132.8,0.37,1.76
EQ,GESHIP,1292.95,2.57,18459.08,12.88,168.94
BE,GET&D,1686.9,-1.64,43192.49,0.81,13.9
EQ,GFLLIMITED,74.53,1.53,818.71,0.96,0.72
SM,GGBL,445.3,1.88,1104.39,0.89,4.04
EQ,GHCL,603.65,0.95,5780.24,2.59,15.74
EQ,GHCLTEXTIL,118.43,6.59,1132.02,41.9,50.03
EQ,GICHSGFIN,241.0,3.06,1297.81,2.57,6.15
EQ,GICRE,392.0,1.58,68772.48,9.3,36.62
EQ,GILLANDERS,83.65,0.58,178.53,0.02,0.02
EQ,GILLETTE,7714.1,1.56,25136.56,0.04,2.99
EQ,GILT5YBEES,57.34,-0.14,173.48,1.7,0.97
EQ,GINNIFILA,30.85,4.43,264.23,0.66,0.2
EQ,GIPCL,225.0,1.88,3403.15,1.95,4.38
EQ,GKWLIMITED,3183.7,-1.9,1899.55,0.0,0.13
EQ,GLAND,2167.35,2.46,35707.46,4.34,95.39
EQ,GLAXO,2828.85,2.35,47922.43,0.49,13.89
EQ,GLENMARK,1453.7,2.53,41021.69,3.98,57.63
EQ,GLOBAL,194.75,1.08,396.52,0.62,1.23
BE,GLOBALVECT,280.55,-1.99,392.77,0.02,0.04
BE,GLOBE,5.49,-2.14,164.85,7.23,0.4
EQ,GLOBUSSPR,924.3,1.3,2668.37,0.57,5.32
EQ,GLOSTERLTD,840.95,6.15,920.27,0.13,1.05
EQ,GLS,940.7,0.78,11526.13,1.52,14.18
EQ,GMBREW,777.4,1.42,1776.12,0.37,2.86
EQ,GMDCLTD,378.4,1.45,12033.12,4.93,18.74
EQ,GMMPFAUDLR,1400.0,1.45,6294.01,0.27,3.81
EQ,GMRINFRA,95.0,2.7,100310.27,129.02,122.27
EQ,GMRP&UI,93.35,2.99,6673.0,13.61,12.62
EQ,GNA,401.05,0.4,1721.74,0.24,0.98
EQ,GNFC,665.15,2.46,9773.76,4.75,31.5
EQ,GOACARBON,813.0,3.4,743.98,0.71,5.73
EQ,GOCLCORP,419.45,0.97,2079.32,0.18,0.78
EQ,GOCOLORS,1125.45,2.42,6078.44,0.09,1.01
EQ,GODFRYPHLP,4015.45,0.65,20877.9,0.22,8.83
BE,GODHA,0.92,4.55,61.29,21.56,0.19
EQ,GODIGIT,323.95,-0.8,29732.12,1.0,3.29
EQ,GODREJAGRO,800.3,0.45,15386.62,1.29,10.36
EQ,GODREJCP,1480.8,1.28,151459.23,2.8,41.31
EQ,GODREJIND,888.0,1.38,29898.14,0.46,4.06
EQ,GODREJPROP,2928.35,3.28,81424.81,8.16,241.65
EQ,GOKEX,1085.0,17.62,7747.78,14.82,153.06
EQ,GOKUL,41.88,2.85,414.59,0.38,0.16
EQ,GOKULAGRO,215.51,3.98,3179.71,9.05,19.51
EQ,GOLD1,59.15,0.03,3943.54,1.68,0.99
EQ,GOLDBEES,58.35,-0.66,11478.12,92.52,54.11
EQ,GOLDCASE,11.15,-0.09,67.44,1.8,0.2
BZ,GOLDENTOBC,43.2,2.54,76.07,0.0,0.0
EQ,GOLDETF,68.65,-0.52,336.54,1.16,0.8
EQ,GOLDETFADD,68.75,-0.06,518.94,0.77,0.53
EQ,GOLDIAM,187.27,4.62,1999.95,3.33,6.18
EQ,GOLDIETF,60.25,-0.35,4926.34,14.39,8.69
ST,GOLDKART,168.3,4.63,282.5,0.01,0.02
EQ,GOLDSHARE,59.2,-0.42,1132.31,0.88,0.52
SM,GOLDSTAR,11.3,10.78,272.0,4.05,0.45
EQ,GOLDTECH,124.21,-0.86,429.54,0.35,0.44
EQ,GOODLUCK,902.8,1.84,2955.63,0.25,2.22
EQ,GOPAL,338.6,0.16,4219.1,0.83,2.82
EQ,GOYALALUM,9.31,2.76,132.88,1.23,0.11
SM,GOYALSALT,177.0,0.77,316.83,0.02,0.04
SM,GPECO,310.55,-1.49,363.68,0.89,2.9
EQ,GPIL,1122.1,4.24,15254.39,2.46,27.52
EQ,GPPL,220.4,1.7,10655.02,16.25,35.73
EQ,GPTHEALTH,181.79,-0.49,1491.67,1.62,2.98
EQ,GPTINFRA,158.5,-0.95,1844.05,2.04,3.26
EQ,GRANULES,645.7,0.62,15649.75,13.93,90.62
SM,GRAPHISAD,48.1,-2.83,87.91,0.11,0.05
EQ,GRAPHITE,494.45,1.6,9660.35,2.91,14.42
EQ,GRASIM,2667.0,2.49,175616.41,3.55,94.16
EQ,GRAVITA,1740.65,7.53,12017.08,6.54,115.13
EQ,GREAVESCOT,159.17,2.16,3700.41,13.0,20.78
SM,GREENCHEF,72.85,1.46,169.54,0.12,0.09
EQ,GREENLAM,570.9,2.33,7283.19,0.1,0.58
EQ,GREENPANEL,352.95,3.14,4328.13,1.05,3.69
EQ,GREENPLY,368.7,6.13,4562.26,4.63,17.02
EQ,GREENPOWER,21.82,4.95,2139.94,66.53,14.5
EQ,GRINDWELL,2460.0,1.23,27237.12,0.12,2.85
EQ,GRINFRA,1628.0,-0.68,15740.97,0.21,3.4
EQ,GRMOVER,201.54,0.52,1209.24,1.24,2.51
EQ,GROBTEA,930.0,2.39,108.1,0.0,0.01
BE,GRPLTD,14600.0,0.68,1946.67,0.01,1.03
EQ,GRSE,2131.45,-3.57,24416.19,8.34,182.03
EQ,GRWRHITECH,2365.55,0.05,5495.74,0.22,5.16
EQ,GSEC10IETF,232.81,-1.27,517.56,0.01,0.03
EQ,GSEC10YEAR,26.65,-1.04,84.38,0.02,0.01
EQ,GSEC5IETF,57.73,0.42,79.14,0.0,0.0
EQ,GSFC,227.17,2.17,9052.21,12.61,28.83
EQ,GSLSU,195.0,0.63,826.45,0.57,1.13
ST,GSMFOILS,47.05,0.0,60.28,0.04,0.02
EQ,GSPL,342.85,1.66,19343.99,8.32,28.71
BE,GSS,90.0,1.17,235.41,0.06,0.06
SM,GSTL,55.9,-4.93,50.92,0.32,0.18
BE,GTECJAINX,72.25,0.84,73.62,0.0,0.0
EQ,GTL,12.63,-5.04,198.67,16.11,2.07
EQ,GTLINFRA,2.74,0.37,3483.35,1594.27,43.68
EQ,GTPL,161.03,1.04,1810.99,0.17,0.27
EQ,GUFICBIO,350.7,2.05,3516.73,0.33,1.16
EQ,GUJALKALI,755.7,2.59,5549.63,0.24,1.78
EQ,GUJAPOLLO,265.85,2.03,313.7,0.02,0.05
EQ,GUJGASLTD,659.8,2.77,45419.98,3.18,20.89
EQ,GUJRAFFIA,54.1,2.83,29.24,0.06,0.03
EQ,GULFOILLUB,1153.3,1.05,5673.77,0.72,8.37
EQ,GULFPETRO,74.06,5.53,377.59,2.94,2.19
EQ,GULPOLY,189.97,2.99,1184.85,0.73,1.38
BE,GVKPIL,5.25,-2.05,828.78,6.73,0.35
EQ,GVPTECH,12.51,-5.01,203.74,1.22,0.15
EQ,HAL,4624.0,0.72,309241.56,9.45,441.24
EQ,HAPPSTMNDS,784.75,1.39,11949.77,1.69,13.33
EQ,HAPPYFORGE,1235.0,0.44,11634.3,0.09,1.08
EQ,HARDWYN,28.74,1.02,1002.69,0.67,0.19
EQ,HARIOMPIPE,656.45,-0.18,1894.85,0.77,5.06
EQ,HARRMALAYA,231.75,1.73,427.7,0.32,0.74
EQ,HARSHA,547.5,1.87,4984.66,0.52,2.87
EQ,HATHWAY,21.83,0.23,3864.14,55.8,12.2
EQ,HATSUN,1176.8,0.05,26213.02,0.14,1.61
EQ,HAVELLS,1793.7,0.53,112450.47,1.04,18.75
EQ,HAVISHA,2.42,-1.63,37.16,0.48,0.01
EQ,HBLPOWER,579.5,2.14,16063.45,8.81,51.31
BE,HBSL,160.55,-5.0,114.6,0.11,0.19
EQ,HCC,47.73,-2.49,8017.18,380.9,182.03
EQ,HCG,354.2,0.07,4935.7,0.36,1.27
EQ,HCL-INSYS,16.41,0.06,540.23,1.07,0.18
EQ,HCLTECH,1594.4,2.05,432666.76,7.53,119.98
EQ,HDFCAMC,4022.95,-0.17,85921.64,2.52,102.2
EQ,HDFCBANK,1612.05,-0.23,1227978.02,70.77,1146.02
EQ,HDFCBSE500,36.56,0.66,15.26,0.28,0.1
EQ,HDFCGOLD,60.2,-0.73,4523.32,7.7,4.65
EQ,HDFCGROWTH,123.53,1.17,12.15,0.05,0.06
EQ,HDFCLIFE,697.85,-1.84,150106.09,18.53,130.99
EQ,HDFCLOWVOL,20.15,0.4,34.0,0.29,0.06
EQ,HDFCMID150,21.12,-1.45,88.04,3.47,0.74
EQ,HDFCMOMENT,35.21,0.4,98.99,1.94,0.68
EQ,HDFCNEXT50,72.52,0.61,94.08,0.46,0.34
EQ,HDFCNIF100,25.74,0.35,47.59,0.14,0.04
EQ,HDFCNIFBAN,51.17,0.18,4930.94,0.25,0.13
EQ,HDFCNIFIT,40.0,0.73,120.59,0.33,0.13
EQ,HDFCNIFTY,267.43,-0.9,3418.14,0.53,1.43
EQ,HDFCPSUBK,70.15,-0.01,21.34,0.09,0.06
EQ,HDFCPVTBAN,25.38,0.04,676.13,1.28,0.33
EQ,HDFCQUAL,59.66,0.12,13.2,0.3,0.18
EQ,HDFCSENSEX,88.3,-0.48,1035.61,0.94,0.84
